cte	speed	angle	d_error	i_error	p_error	steering_angle	throttle	
0.2836	56.6099	-3.1335	0.00420000000000004	40.0759000000001	0.2836	-0.1219959	0.6780041	
0.2836	56.6099	-3.1335	0.0	40.3595000000001	0.2836	-0.0970795000000001	0.7029205	
0.2842	56.653	-2.6136	0.000599999999999989	40.6437000000001	0.2842	-0.1010837	0.6989163	
0.2842	56.653	-2.6136	0.0	40.9279000000001	0.2842	-0.0977679000000001	0.7022321	
0.2813	56.6997	-2.0908	-0.00290000000000001	41.2092000000001	0.2813	-0.0800692	0.7199308	
0.2813	56.6997	-2.0908	0.0	41.4905000000001	0.2813	-0.0977505000000001	0.7022495	
0.2751	56.7512	-1.5654	-0.00619999999999998	41.7656000000001	0.2751	-0.0595856000000002	0.7404144	
0.2654	56.8072	-2.0074	-0.00969999999999999	42.0310000000001	0.2654	-0.0369110000000002	0.763089	
0.2654	56.8072	-2.0074	0.0	42.2964000000001	0.2654	-0.0953764000000001	0.7046236	
0.2527	56.861	-0.4864	-0.0127	42.5491000000001	0.2527	-0.0168890999999998	0.7831109	
0.2367	56.9253	-1.9481	-0.016	42.7858000000001	0.2367	0.00587419999999981	0.7941258	
0.2367	56.9253	-1.9481	0.0	43.0225000000001	0.2367	-0.0903625000000001	0.7096375	
0.2181	56.9802	0.5832	-0.0186	43.2406000000001	0.2181	0.0247393999999999	0.7752606	
0.1964	57.0503	-1.8227	-0.0217	43.4370000000001	0.1964	0.0474829999999999	0.752517	
0.1964	57.0503	-1.8227	0.0	43.6334000000001	0.1964	-0.0829134000000001	0.7170866	
0.1726	57.1057	1.6234	-0.0238	43.8060000000001	0.1726	0.0644739999999998	0.735526	
0.1726	57.1057	1.6234	0.0	43.9786000000001	0.1726	-0.0784986000000001	0.7215014	
0.1472	57.1655	2.0482	-0.0254	44.1258000000001	0.1472	0.0788341999999999	0.7211658	
0.1191	57.2242	-1.5261	-0.0281	44.2449000000001	0.1191	0.1005351	0.6994649	
0.1191	57.2242	-1.5261	0.0	44.3640000000001	0.1191	-0.0681840000000001	0.731816	
0.09	57.2771	2.9497	-0.0291	44.4540000000001	0.09	0.112146	0.687854	
0.09	57.2771	2.9497	0.0	44.5440000000001	0.09	-0.0625440000000001	0.737456	
0.0602	57.3232	3.24	-0.0298	44.6042000000001	0.0602	0.1221558	0.6778442	
0.0602	57.3232	3.24	0.0	44.6644000000001	0.0602	-0.0567044000000001	0.7432956	
0.03	57.3657	3.4902	-0.0302	44.6944000000001	0.03	0.1305056	0.6694944	
0.03	57.3657	3.4902	0.0	44.7244000000001	0.03	-0.0507244000000001	0.7492756	
-0.0001	57.4054	3.699	-0.0301	44.7243000000001	-0.0001	0.1358957	0.6641043	
-0.0313	57.4469	-0.8318	-0.0312	44.6930000000001	-0.0313	0.148767	0.651233	
-0.0313	57.4469	-0.8318	0.0	44.6617000000001	-0.0313	-0.0384017000000001	0.7615983	
-0.0621	57.4992	4.1555	-0.0308	44.5996000000001	-0.0621	0.1526204	0.6473796	
-0.0936	57.5395	-0.5237	-0.0315	44.5060000000001	-0.0936	0.163214	0.636786	
-0.0936	57.5395	-0.5237	0.0	44.4124000000001	-0.0936	-0.0256924000000001	0.7743076	
-0.1242	57.593	4.5167	-0.0306	44.2882000000001	-0.1242	0.1641518	0.6358482	
-0.1242	57.593	4.5167	0.0	44.1640000000001	-0.1242	-0.0193240000000001	0.780676	
-0.1535	57.6246	4.5401	-0.0293	44.0105000000001	-0.1535	0.1624895	0.6375105	
-0.1827	57.6584	-0.0468	-0.0292	43.8278000000001	-0.1827	0.1679122	0.6320878	
-0.1827	57.6584	-0.0468	0.0	43.6451000000001	-0.1827	-0.00710510000000011	0.7928949	
-0.2103	57.7145	4.6341	-0.0276	43.4348000000001	-0.2103	0.1642252	0.6357748	
-0.2374	57.7521	0.2587	-0.0271	43.1974000000001	-0.2374	0.1668826	0.6331174	
-0.2374	57.7521	0.2587	0.0	42.9600000000001	-0.2374	0.00451999999999989	0.79548	
-0.2625	57.8114	4.6084	-0.0251	42.6975000000001	-0.2625	0.1604025	0.6395975	
-0.2625	57.8114	4.6084	0.0	42.4350000000001	-0.2625	0.0100649999999999	0.789935	
-0.2855	57.8448	4.4464	-0.023	42.1495000000001	-0.2855	0.1529505	0.6470495	
-0.3074	57.88	0.688	-0.0219	41.8421000000001	-0.3074	0.1510379	0.6489621	
-0.3074	57.88	0.688	0.0	41.5347000000001	-0.3074	0.0199452999999999	0.7800547	
-0.3268	57.9399	4.2123	-0.0194	41.2079000000001	-0.3268	0.1405521	0.6594479	
-0.3448	57.9818	0.935	-0.018	40.8631000000001	-0.3448	0.1360969	0.6639031	
-0.3448	57.9818	0.935	0.0	40.5183000000001	-0.3448	0.0284416999999999	0.7715583	
-0.3602	58.042	3.8388	-0.0154	40.1581000000001	-0.3602	0.1242819	0.6757181	
-0.3602	58.042	3.8388	0.0	39.7979000000001	-0.3602	0.0322420999999999	0.7677579	
-0.3732	58.0843	3.5434	-0.013	39.4247000000001	-0.3732	0.1132153	0.6867847	
-0.3841	58.1281	1.2424	-0.0109	39.0406000000001	-0.3841	0.1031794	0.6968206	
-0.3841	58.1281	1.2424	0.0	38.6565000000001	-0.3841	0.0381634999999999	0.7618365	
-0.3924	58.1879	3.0158	-0.00830000000000003	38.2641000000001	-0.3924	0.0900159000000001	0.7099841	
-0.3924	58.1879	3.0158	0.0	37.8717000000001	-0.3924	0.0406082999999999	0.7593917	
-0.3981	58.2378	2.6867	-0.00569999999999998	37.4736000000001	-0.3981	0.0763463999999998	0.7236536	
-0.3996	58.2894	1.4515	-0.0015	37.0740000000001	-0.3996	0.0518459999999999	0.748154	
-0.3996	58.2894	1.4515	0.0	36.6744000000001	-0.3996	0.0432455999999999	0.7567544	
-0.4004	58.3503	1.7325	-0.000799999999999967	36.2740000000001	-0.4004	0.0486059999999997	0.751394	
-0.4004	58.3503	1.7325	0.0	35.8736000000001	-0.4004	0.0442063999999999	0.7557936	
-0.3657	58.411	1.6515	0.0347	35.5079000000001	-0.3657	-0.1705679	0.6294321	
-0.3657	58.411	1.6515	0.0	35.1422000000001	-0.3657	0.0379977999999999	0.7620022	
-0.3168	58.4615	-3.8279	0.0489	34.8254000000001	-0.3168	-0.2648654	0.5351346	
-0.2566	58.496	1.3863	0.0602	34.5688000000001	-0.2566	-0.3444488	0.4555512	
-0.2566	58.496	1.3863	0.0	34.3122000000001	-0.2566	0.0170077999999999	0.7829922	
-0.1975	58.5192	-8.1749	0.0591	34.1147000000001	-0.1975	-0.3492147	0.4507853	
-0.1975	58.5192	-8.1749	0.0	33.9172000000001	-0.1975	0.00558279999999987	0.7944172	
-0.1404	58.4795	-8.294	0.0571	33.7768000000001	-0.1404	-0.3482968	0.4517032	
-0.1404	58.4795	-8.294	0.0	33.6364000000001	-0.1404	-0.00555640000000013	0.7944436	
-0.0857	58.4311	-8.2711	0.0547	33.5507000000001	-0.0857	-0.3446107	0.4553893	
-0.0857	58.4311	-8.2711	0.0	33.4650000000001	-0.0857	-0.0163250000000001	0.783675	
-0.0341	58.3845	-8.1789	0.0516	33.4309000000001	-0.0341	-0.3362109	0.4637891	
0.0167	58.3667	0.0282	0.0508	33.4476000000001	0.0167	-0.3415876	0.4584124	
0.0167	58.3667	0.0282	0.0	33.4643000000001	0.0167	-0.0368043000000001	0.7631957	
0.064	58.3926	-8.1034	0.0473	33.5283000000001	0.064	-0.3301283	0.4698717	
0.064	58.3926	-8.1034	0.0	33.5923000000001	0.064	-0.0463923000000001	0.7536077	
0.1072	58.3673	-7.8169	0.0432	33.6995000000001	0.1072	-0.3143395	0.4856605	
0.1072	58.3673	-7.8169	0.0	33.8067000000001	0.1072	-0.0552467000000001	0.7447533	
0.1462	58.3396	-7.4222	0.039	33.9529000000001	0.1462	-0.2971929	0.5028071	
0.1462	58.3396	-7.4222	0.0	34.0991000000001	0.1462	-0.0633391000000001	0.7366609	
0.1806	58.3181	-6.9935	0.0344	34.2797000000001	0.1806	-0.2767997	0.5232003	
0.212	58.3159	-1.1471	0.0314	34.4917000000001	0.212	-0.2652917	0.5347083	
0.212	58.3159	-1.1471	0.0	34.7037000000001	0.212	-0.0771037000000001	0.7228963	
0.2388	58.3513	-6.196	0.0268	34.9425000000001	0.2388	-0.2435025	0.5564975	
0.2388	58.3513	-6.196	0.0	35.1813000000001	0.2388	-0.0829413000000001	0.7170587	
0.2608	58.3583	-5.6512	0.022	35.4421000000001	0.2608	-0.2196021	0.5803979	
0.2608	58.3583	-5.6512	0.0	35.7029000000001	0.2608	-0.0878629000000001	0.7121371	
0.2781	58.3669	-5.0537	0.0173	35.9810000000001	0.2781	-0.195401	0.604599	
0.2781	58.3669	-5.0537	0.0	36.2591000000001	0.2781	-0.0918791000000001	0.7081209	
0.2906	58.3822	-4.4487	0.0125	36.5497000000001	0.2906	-0.1696697	0.6303303	
0.2991	58.4067	-1.8606	0.00849999999999995	36.8488000000001	0.2991	-0.1476688	0.6523312	
0.2991	58.4067	-1.8606	0.0	37.1479000000001	0.2991	-0.0969679000000001	0.7030321	
0.3031	58.4514	-3.2554	0.004	37.4510000000001	0.3031	-0.122071	0.677929	
0.3031	58.4514	-3.2554	0.0	37.7541000000001	0.3031	-0.0983741000000001	0.7016259	
0.3027	58.4902	-2.6154	-0.000399999999999956	38.0568000000001	0.3027	-0.0961968000000004	0.7038032	
0.3027	58.4902	-2.6154	0.0	38.3595000000001	0.3027	-0.0988995000000002	0.7011005	
0.2981	58.5331	-1.9686	-0.00460000000000005	38.6576000000001	0.2981	-0.0706775999999999	0.7293224	
0.2981	58.5331	-1.9686	0.0	38.9557000000001	0.2981	-0.0985757000000001	0.7014243	
0.2896	58.5819	-1.3306	-0.00849999999999995	39.2453000000001	0.2896	-0.0461653000000004	0.7538347	
0.277	58.636	-2.0281	-0.0126	39.5223000000001	0.277	-0.0193223000000001	0.7806777	
0.277	58.636	-2.0281	0.0	39.7993000000001	0.277	-0.0951993000000002	0.7048007	
0.2609	58.6861	-0.0467	-0.0161	40.0602000000001	0.2609	0.00435979999999987	0.7956402	
0.2609	58.6861	-0.0467	0.0	40.3211000000001	0.2609	-0.0925011000000001	0.7074989	
0.2418	58.7495	0.5453	-0.0191	40.5629000000001	0.2418	0.0256771000000001	0.7743229	
0.2418	58.7495	0.5453	0.0	40.8047000000001	0.2418	-0.0891647000000001	0.7108353	
0.2198	58.8177	1.0783	-0.022	41.0245000000001	0.2198	0.0470154999999998	0.7529845	
0.2198	58.8177	1.0783	0.0	41.2443000000001	0.2198	-0.0852043000000001	0.7147957	
0.1997	58.882	1.6117	-0.0201	41.4440000000001	0.1997	0.0392159999999999	0.760784	
0.1882	58.9424	-1.6938	-0.0115	41.6322000000001	0.1882	-0.0102722000000003	0.7897278	
0.1882	58.9424	-1.6938	0.0	41.8204000000001	0.1882	-0.0794604000000002	0.7205396	
0.1859	58.996	0.1795	-0.0023	42.0063000000001	0.1859	-0.0653863000000002	0.7346137	
0.1859	58.996	0.1795	0.0	42.1922000000001	0.1859	-0.0793722000000001	0.7206278	
0.1849	59.0615	-1.1983	-0.001	42.3771000000001	0.1849	-0.0733571000000001	0.7266429	
0.1849	59.0615	-1.1983	0.0	42.5620000000001	0.1849	-0.0795420000000001	0.720458	
0.1808	59.1189	-1.3976	-0.00410000000000002	42.7428000000001	0.1808	-0.0543028	0.7456972	
0.1739	59.1727	-1.5522	-0.00689999999999999	42.9167000000001	0.1739	-0.0362967000000002	0.7637033	
0.1739	59.1727	-1.5522	0.0	43.0906000000001	0.1739	-0.0778706000000001	0.7221294	
0.1643	59.2255	-0.4711	-0.0096	43.2549000000001	0.1643	-0.0185149000000002	0.7814851	
0.1518	59.285	-1.5104	-0.0125	43.4067000000001	0.1518	0.00123329999999993	0.7987667	
0.1518	59.285	-1.5104	0.0	43.5585000000001	0.1518	-0.0739185000000001	0.7260815	
0.1371	59.3389	0.4672	-0.0147	43.6956000000001	0.1371	0.0170843999999998	0.7829156	
0.1371	59.3389	0.4672	0.0	43.8327000000001	0.1371	-0.0712527000000001	0.7287473	
0.1204	59.4057	0.8634	-0.0167	43.9531000000001	0.1204	0.0321668999999999	0.7678331	
0.1012	59.4712	-1.345	-0.0192	44.0543000000001	0.1012	0.0509056999999998	0.7490943	
0.0803	59.5271	1.2405	-0.0209	44.1346000000001	0.0803	0.0652053999999999	0.7347946	
0.0803	59.5271	1.2405	0.0	44.2149000000001	0.0803	-0.0602749000000001	0.7397251	
0.0581	59.5869	2.0665	-0.0222	44.2730000000001	0.0581	0.0773069999999998	0.722693	
0.0581	59.5869	2.0665	0.0	44.3311000000001	0.0581	-0.0559511000000001	0.7440489	
0.035	59.6407	2.369	-0.0231	44.3661000000001	0.035	0.0872338999999998	0.7127661	
0.035	59.6407	2.369	0.0	44.4011000000001	0.035	-0.0514011000000001	0.7485989	
0.0114	59.6906	2.6172	-0.0236	44.4125000000001	0.0114	0.0949074999999999	0.7050925	
0.0114	59.6906	2.6172	0.0	44.4239000000001	0.0114	-0.0467039000000001	0.7532961	
-0.0125	59.7376	2.809	-0.0239	44.4114000000001	-0.0125	0.1014886	0.6985114	
-0.0376	59.7837	-0.7313	-0.0251	44.3738000000001	-0.0376	0.1137462	0.6862538	
-0.0376	59.7837	-0.7313	0.0	44.3362000000001	-0.0376	-0.0368162000000001	0.7631838	
-0.0626	59.8364	3.28	-0.025	44.2736000000001	-0.0626	0.1182464	0.6817536	
-0.0626	59.8364	3.28	0.0	44.2110000000001	-0.0626	-0.0316910000000001	0.768309	
-0.0871	59.8777	3.3925	-0.0245	44.1239000000001	-0.0871	0.1202961	0.6797039	
-0.0871	59.8777	3.3925	0.0	44.0368000000001	-0.0871	-0.0266168000000001	0.7733832	
-0.1109	59.9158	3.4437	-0.0238	43.9259000000001	-0.1109	0.1210541	0.6789459	
-0.1109	59.9158	3.4437	0.0	43.8150000000001	-0.1109	-0.0216350000000001	0.778365	
-0.1336	59.9531	3.4627	-0.0227	43.6814000000001	-0.1336	0.1192386	0.6807614	
-0.1563	59.9923	-0.1045	-0.0227	43.5251000000001	-0.1563	0.1239349	0.6760651	
-0.1563	59.9923	-0.1045	0.0	43.3688000000001	-0.1563	-0.0121088000000001	0.7878912	
-0.1777	60.0478	3.5347	-0.0214	43.1911000000001	-0.1777	0.1207489	0.6792511	
-0.1777	60.0478	3.5347	0.0	43.0134000000001	-0.1777	-0.00747340000000012	0.7925266	
-0.1976	60.0882	3.4551	-0.0199	42.8158000000001	-0.1976	0.1161042	0.6838958	
-0.1976	60.0882	3.4551	0.0	42.6182000000001	-0.1976	-0.00309820000000011	0.7969018	
-0.2158	60.1263	3.3389	-0.0182	42.4024000000001	-0.2158	0.1099576	0.6900424	
-0.2158	60.1263	3.3389	0.0	42.1866000000001	-0.2158	0.000973399999999888	0.7990266	
-0.2313	60.1651	3.1853	-0.0155	41.9553000000001	-0.2313	0.0973047	0.7026953	
-0.2313	60.1651	3.1853	0.0	41.7240000000001	-0.2313	0.00453599999999989	0.795464	
-0.2445	60.2059	2.869	-0.0132	41.4795000000001	-0.2445	0.0866204999999998	0.7133795	
-0.1942	60.2505	0.5497	0.0503	41.2853000000001	-0.1942	-0.3042453	0.4957547	
-0.1942	60.2505	0.5497	0.0	41.0911000000001	-0.1942	-0.0022511000000001	0.7977489	
-0.1437	60.2807	-7.1698	0.0505	40.9474000000001	-0.1437	-0.3152074	0.4847926	
-0.1437	60.2807	-7.1698	0.0	40.8037000000001	-0.1437	-0.0120637000000001	0.7879363	
-0.0942	60.251	-7.4439	0.0495	40.7095000000001	-0.0942	-0.3188695	0.4811305	
-0.0942	60.251	-7.4439	0.0	40.6153000000001	-0.0942	-0.0217753000000001	0.7782247	
-0.0471	60.2096	-7.5354	0.0471	40.5682000000001	-0.0471	-0.3137482	0.4862518	
-0.0005	60.1952	-0.1081	0.0466	40.5677000000001	-0.0005	-0.3200677	0.4799323	
-0.0005	60.1952	-0.1081	0.0	40.5672000000001	-0.0005	-0.0404672000000001	0.7595328	
0.0429	60.2146	-7.5654	0.0434	40.6101000000001	0.0429	-0.3095901	0.4904099	
0.0429	60.2146	-7.5654	0.0	40.6530000000001	0.0429	-0.0492330000000001	0.750767	
0.0826	60.1884	-7.3034	0.0397	40.7356000000001	0.0826	-0.2954556	0.5045444	
0.0826	60.1884	-7.3034	0.0	40.8182000000001	0.0826	-0.0573382000000001	0.7426618	
0.1184	60.1597	-6.9501	0.0358	40.9366000000001	0.1184	-0.2794166	0.5205834	
0.1184	60.1597	-6.9501	0.0	41.0550000000001	0.1184	-0.0647350000000001	0.735265	
0.1498	60.1369	-6.5491	0.0314	41.2048000000001	0.1498	-0.2595648	0.5404352	
0.1785	60.1346	-1.182	0.0287	41.3833000000001	0.1785	-0.2492833	0.5507167	
0.1785	60.1346	-1.182	0.0	41.5618000000001	0.1785	-0.0772618000000001	0.7227382	
0.2028	60.1647	-5.7958	0.0243	41.7646000000001	0.2028	-0.2281246	0.5718754	
0.2028	60.1647	-5.7958	0.0	41.9674000000001	0.2028	-0.0825274000000001	0.7174726	
0.2226	60.1705	-5.2668	0.0198	42.1900000000001	0.2226	-0.20551	0.59449	
0.2226	60.1705	-5.2668	0.0	42.4126000000001	0.2226	-0.0869326000000001	0.7130674	
0.2379	60.178	-4.7014	0.0153	42.6505000000001	0.2379	-0.1820305	0.6179695	
0.2379	60.178	-4.7014	0.0	42.8884000000001	0.2379	-0.0904684000000001	0.7095316	
0.2487	60.1919	-4.1144	0.0108	43.1371000000001	0.2487	-0.1576771	0.6423229	
0.2556	60.2156	-1.8254	0.00689999999999999	43.3927000000001	0.2556	-0.1359127	0.6640873	
0.2556	60.2156	-1.8254	0.0	43.6483000000001	0.2556	-0.0947683000000001	0.7052317	
0.2582	60.2565	-2.9615	0.00259999999999999	43.9065000000001	0.2582	-0.1111465	0.6888535	
0.2582	60.2565	-2.9615	0.0	44.1647000000001	0.2582	-0.0958047000000001	0.7041953	
0.2567	60.2936	-2.3423	-0.0015	44.4214000000001	0.2567	-0.0867614000000001	0.7132386	
0.2567	60.2936	-2.3423	0.0	44.6781000000001	0.2567	-0.0960181000000001	0.7039819	
0.2513	60.335	-1.7327	-0.00539999999999996	44.9294000000001	0.2513	-0.0627894000000004	0.7372106	
0.2513	60.335	-1.7327	0.0	45.1807000000001	0.2513	-0.0954407000000001	0.7045593	
0.242	60.3819	-1.1334	-0.00930000000000003	45.4227000000001	0.242	-0.0380226999999999	0.7619773	
0.242	60.3819	-1.1334	0.0	45.6647000000001	0.242	-0.0940647000000001	0.7059353	
0.2293	60.4345	-0.5142	-0.0127	45.8940000000001	0.2293	-0.0155540000000002	0.784446	
0.2128	60.4919	-1.9153	-0.0165	46.1068000000001	0.2128	0.0103332	0.7896668	
0.2128	60.4919	-1.9153	0.0	46.3196000000001	0.2128	-0.0888796000000001	0.7111204	
0.1933	60.5402	0.6947	-0.0195	46.5129000000001	0.1933	0.0318270999999998	0.7681729	
0.1933	60.5402	0.6947	0.0	46.7062000000001	0.1933	-0.0853662000000001	0.7146338	
0.1712	60.601	1.232	-0.0221	46.8774000000001	0.1712	0.0514825999999999	0.7485174	
0.1712	60.601	1.232	0.0	47.0486000000001	0.1712	-0.0812886000000001	0.7187114	
0.1468	60.6598	1.7234	-0.0244	47.1954000000001	0.1468	0.0698445999999997	0.7301554	
0.1194	60.7151	-1.5959	-0.0274	47.3148000000001	0.1194	0.0932051999999999	0.7067948	
0.1194	60.7151	-1.5959	0.0	47.4342000000001	0.1194	-0.0713142000000001	0.7286858	
0.0904	60.7619	2.7665	-0.029	47.5246000000001	0.0904	0.1083954	0.6916046	
0.0904	60.7619	2.7665	0.0	47.6150000000001	0.0904	-0.0656950000000001	0.734305	
0.0602	60.8031	3.1462	-0.0302	47.6752000000001	0.0602	0.1214848	0.6785152	
0.0602	60.8031	3.1462	0.0	47.7354000000001	0.0602	-0.0597754000000001	0.7402246	
0.0294	60.8397	3.4735	-0.0308	47.7648000000001	0.0294	0.1311552	0.6688448	
0.0294	60.8397	3.4735	0.0	47.7942000000001	0.0294	-0.0536742000000001	0.7463258	
-0.0017	60.8727	3.7152	-0.0311	47.7925000000001	-0.0017	0.1391475	0.6608525	
-0.0343	60.9068	-0.9055	-0.0326	47.7582000000001	-0.0343	0.1547018	0.6452982	
-0.0343	60.9068	-0.9055	0.0	47.7239000000001	-0.0343	-0.0408639000000001	0.7591361	
-0.0667	60.9502	4.3039	-0.0324	47.6572000000001	-0.0667	0.1600828	0.6399172	
-0.0667	60.9502	4.3039	0.0	47.5905000000001	-0.0667	-0.0342505000000001	0.7657495	
-0.0984	60.9766	4.4384	-0.0317	47.4921000000001	-0.0984	0.1623879	0.6376121	
-0.0984	60.9766	4.4384	0.0	47.3937000000001	-0.0984	-0.0277137000000001	0.7722863	
-0.1289	60.9989	4.496	-0.0305	47.2648000000001	-0.1289	0.1615152	0.6384848	
-0.1289	60.9989	4.496	0.0	47.1359000000001	-0.1289	-0.0213559000000001	0.7786441	
-0.1581	61.0203	4.4742	-0.0292	46.9778000000001	-0.1581	0.1598422	0.6401578	
-0.1581	61.0203	4.4742	0.0	46.8197000000001	-0.1581	-0.0151997000000001	0.7848003	
-0.1856	61.0421	4.4324	-0.0275	46.6341000000001	-0.1856	0.1554859	0.6445141	
-0.2124	61.0689	0.0563	-0.0268	46.4217000000001	-0.2124	0.1568583	0.6431417	
-0.2124	61.0689	0.0563	0.0	46.2093000000001	-0.2124	-0.00372930000000014	0.7962707	
-0.2373	61.1189	4.3578	-0.0249	45.9720000000001	-0.2373	0.150888	0.649112	
-0.2373	61.1189	4.3578	0.0	45.7347000000001	-0.2373	0.00172529999999985	0.7982747	
-0.26	61.1488	4.2085	-0.0227	45.4747000000001	-0.26	0.1427253	0.6572747	
-0.26	61.1488	4.2085	0.0	45.2147000000001	-0.26	0.00678529999999986	0.7932147	
-0.2803	61.1765	4.0045	-0.0203	44.9344000000002	-0.2803	0.1329256	0.6670744	
-0.2989	61.2082	0.606	-0.0186	44.6355000000001	-0.2989	0.1267445	0.6732555	
-0.2989	61.2082	0.606	0.0	44.3366000000001	-0.2989	0.0154433999999999	0.7845566	
-0.3151	61.2631	3.6049	-0.0162	44.0215000000001	-0.3151	0.1161985	0.6838015	
-0.3151	61.2631	3.6049	0.0	43.7064000000001	-0.3151	0.0193135999999999	0.7806864	
-0.3287	61.302	3.3413	-0.0136	43.3777000000001	-0.3287	0.1039623	0.6960377	
-0.3287	61.302	3.3413	0.0	43.0490000000001	-0.3287	0.0226909999999999	0.777309	
-0.3395	61.3398	3.0354	-0.0108	42.7095000000001	-0.3395	0.0899905000000001	0.7100095	
-0.3395	61.3398	3.0354	0.0	42.3700000000001	-0.3395	0.0255299999999999	0.77447	
-0.3466	61.3801	2.6861	-0.0071	42.0234000000001	-0.3466	0.0698965999999998	0.7301034	
-0.3713	61.4245	1.0746	-0.0247	41.6521000000001	-0.3713	0.1808079	0.6191921	
-0.3713	61.4245	1.0746	0.0	41.2808000000001	-0.3713	0.0329791999999999	0.7670208	
-0.3036	61.474	4.9565	0.0677	40.9772000000001	-0.3036	-0.3864572	0.4135428	
-0.3036	61.474	4.9565	0.0	40.6736000000001	-0.3036	0.0200463999999999	0.7799536	
-0.2446	61.4588	-9.2251	0.059	40.4290000000001	-0.2446	-0.345509	0.454491	
-0.2446	61.4588	-9.2251	0.0	40.1844000000001	-0.2446	0.00873559999999986	0.7912644	
-0.1865	61.3965	-8.2014	0.0581	39.9979000000001	-0.1865	-0.3512979	0.4487021	
-0.1865	61.3965	-8.2014	0.0	39.8114000000001	-0.1865	-0.00251140000000014	0.7974886	
-0.1304	61.3345	-8.3461	0.0561	39.6810000000001	-0.1304	-0.350201	0.449799	
-0.1304	61.3345	-8.3461	0.0	39.5506000000001	-0.1304	-0.0134706000000001	0.7865294	
-0.0769	61.2744	-8.3187	0.0535	39.4737000000001	-0.0769	-0.3450937	0.4549063	
-0.0237	61.2477	0.0996	0.0532	39.4500000000001	-0.0237	-0.35391	0.44609	
-0.0237	61.2477	0.0996	0.0	39.4263000000001	-0.0237	-0.0346863000000001	0.7653137	
0.0262	61.2598	-8.4114	0.0499	39.4525000000001	0.0262	-0.3440925	0.4559075	
0.0262	61.2598	-8.4114	0.0	39.4787000000001	0.0262	-0.0447187000000001	0.7552813	
0.0724	61.2209	-8.166	0.0462	39.5511000000001	0.0724	-0.3312311	0.4687689	
0.0724	61.2209	-8.166	0.0	39.6235000000001	0.0724	-0.0541035000000002	0.7458965	
0.1142	61.1778	-7.8444	0.0418	39.7377000000001	0.1142	-0.3133777	0.4866223	
0.1537	61.1597	-0.9163	0.0395	39.8914000000001	0.1537	-0.3076314	0.4923686	
0.1537	61.1597	-0.9163	0.0	40.0451000000001	0.1537	-0.0707851000000002	0.7292149	
0.1887	61.1786	-7.2545	0.035	40.2338000000001	0.1887	-0.2879738	0.5120262	
0.1887	61.1786	-7.2545	0.0	40.4225000000001	0.1887	-0.0781625000000001	0.7218375	
0.2188	61.1634	-6.763	0.0301	40.6413000000001	0.2188	-0.2650013	0.5349987	
0.2456	61.1599	-1.5177	0.0268	40.8869000000001	0.2456	-0.2508069	0.5491931	
0.2456	61.1599	-1.5177	0.0	41.1325000000001	0.2456	-0.0902525000000002	0.7097475	
0.2675	61.1867	-5.8338	0.0219	41.4000000000001	0.2675	-0.2263	0.5737	
0.2856	61.1989	-1.82	0.0181	41.6856000000002	0.2856	-0.2074056	0.5925944	
0.2856	61.1989	-1.82	0.0	41.9712000000002	0.2856	-0.0990912000000002	0.7009088	
0.2989	61.2311	-4.7488	0.0133	42.2701000000002	0.2989	-0.1818501	0.6181499	
0.2989	61.2311	-4.7488	0.0	42.5690000000002	0.2989	-0.102349	0.697651	
0.3075	61.2492	-4.1099	0.0086	42.8765000000002	0.3075	-0.1559765	0.6440235	
0.3075	61.2492	-4.1099	0.0	43.1840000000002	0.3075	-0.104684	0.695316	
0.3115	61.2702	-3.4631	0.004	43.4955000000002	0.3115	-0.1297955	0.6702045	
0.3115	61.2702	-3.4631	0.0	43.8070000000002	0.3115	-0.106107	0.693893	
0.327	61.2974	-2.8086	0.0155	44.1340000000002	0.327	-0.202534	0.597466	
0.3696	61.3312	-2.2163	0.0426	44.5036000000002	0.3696	-0.3740236	0.4259764	
0.3696	61.3312	-2.2163	0.0	44.8732000000002	0.3696	-0.1187932	0.6812068	
0.4343	61.3395	-8.9143	0.0647	45.3075000000002	0.4343	-0.5203675	0.2796325	
0.4343	61.3395	-8.9143	0.0	45.7418000000002	0.4343	-0.1326018	0.6673982	
0.4947	61.2697	-12.5729	0.0604	46.2365000000002	0.4947	-0.5075765	0.2924235	
0.4947	61.2697	-12.5729	0.0	46.7312000000002	0.4947	-0.1456712	0.6543288	
0.5463	61.1582	-12.2531	0.0516	47.2775000000002	0.5463	-0.4661375	0.3338625	
0.5463	61.1582	-12.2531	0.0	47.8238000000002	0.5463	-0.1570838	0.6429162	
0.5885	61.051	-11.2171	0.0422	48.4123000000002	0.5885	-0.4193123	0.3806877	
0.6235	60.996	-3.4908	0.035	49.0358000000002	0.6235	-0.3837358	0.4162642	
0.6235	60.996	-3.4908	0.0	49.6593000000002	0.6235	-0.1743593	0.6256407	
0.6493	60.9804	-9.1571	0.0257999999999999	50.3086000000002	0.6493	-0.3349686	0.4650314	
0.6493	60.9804	-9.1571	0.0	50.9579000000002	0.6493	-0.1808179	0.6191821	
0.666	60.9425	-7.9379	0.0167	51.6239000000002	0.666	-0.2850239	0.5149761	
0.6746	60.9255	-4.0841	0.00859999999999994	52.2985000000002	0.6746	-0.2388185	0.5611815	
